article_id,title,authors
1031646,Individual audio channels with single display groupware: effects on communication and task strategy,Meredith Ringel Morris;Dan Morris;Terry Winograd
1031647,Avoiding interference: how people use spatial separation and partitioning in SDG workspaces,Edward Tse;Jonathan Histon;Stacey D. Scott;Saul Greenberg
1031648,Beyond social protocols: multi-user coordination policies for co-located groupware,Meredith Ringel Morris;Kathy Ryall;Chia Shen;Clifton Forlines;Frederic Vernier
1031649,Toward universal mobile interaction for shared displays,Tim Paek;Maneesh Agrawala;Sumit Basu;Steve Drucker;Trausti Kristjansson;Ron Logan;Kentaro Toyama;Andy Wilson
1031651,CSCW and cyberinfrastructure: opportunities and challenges,Guy Almes;Jonathon Cummings;Jeremy P. Birnholtz;Ian Foster;Tony Hey;Bill Spencer
1031653,Lumisight table: a face-to-face collaboration support system that optimizes direction of projected information to each stakeholder,Mitsunori Matsushita;Makoto Iida;Takeshi Ohguro;Yoshinari Shirai;Yasuaki Kakehi;Takeshi Naemura
1031654,Exploring the effects of group size and table size on interactions with tabletop shared-display groupware,Kathy Ryall;Clifton Forlines;Chia Shen;Meredith Ringel Morris
1031655,Territoriality in collaborative tabletop workspaces,Stacey D. Scott;M. Sheelagh;T. Carpendale;Kori M. Inkpen
1031657,Behind the help desk: evolution of a knowledge management system in a large organization,Christine A. Halverson;Thomas Erickson;Mark S. Ackerman
1031658,The diffusion of reachOut: analysis and framework for the successful diffusion of collaboration technologies,Vladimir Soroka;Michal Jacovi
1031659,Return on investment and organizational adoption,Jonathan Grudin
1031660,Leveraging social networks for information sharing,Jeremy Goecks;Elizabeth D. Mynatt
1031662,Assembling the senses: towards the design of cooperative interfaces for visually impaired users,Fredrik Winberg;John Bowers
1031663,I know my network: collaboration and expertise in intrusion detection,John R. Goodall;Wayne G. Lutters;Anita Komlodi
1031664,Cutting to the chase: improving meeting effectiveness by focusing on the agenda,Ana Cristina Bicharra Garcia;John Kunz;Martin Fischer
1031666,CSCW at play: 'there' as a collaborative virtual environment,Barry Brown;Marek Bell
1031667,The social side of gaming: a study of interaction patterns in a massively multiplayer online game,Nicolas Ducheneaut;Robert J. Moore
1031668,Hiding and revealing in online poker games,Scott A. Golder;Judith Donath
1031669,FishPong: encouraging human-to-human interaction in informal social environments,Jennifer Yoon;Jun Oishi;Jason Nawyn;Kazue Kobayashi;Neeti Gupta
1031671,Where am I and who am I?: issues in collaborative technical help,Michael Twidale;Karen Ruhleder
1031672,Field studies of computer system administrators: analysis of system management tools and practices,Rob Barrett;Eser Kandogan;Paul P. Maglio;Eben M. Haber;Leila A. Takayama;Madhu Prabaker
1031673,Collaborating around collections: informing the continued development of photoware,Andy Crabtree;Tom Rodden;John Mariani
1031675,Communities and technologies: an approach to foster social capital?,Mark Ackerman;Marlene Huysman;John M. Carroll;Barry Wellman;Giorgio DeMichelis;Volker Wulf
1031677,Capturing and supporting contexts for scientific data sharing via the biological sciences collaboratory,"George Chin, Jr.;Carina S. Lansing"
1031678,Meeting central: making distributed meetings more effective,Nicole Yankelovich;William Walker;Patricia Roberts;Mike Wessler;Jonathan Kaplan;Joe Provino
1031679,In-group/out-group effects in distributed teams: an experimental simulation,Nathan Bos;N. Sadat Shami;Judith S. Olson;Arik Cheshin;Ning Nan
1031681,Operational transformation for collaborative word processing,David Sun;Steven Xia;Chengzheng Sun;David Chen
1031682,Grouping in collaborative graphical editors,Claudia-Lavinia Ignat;Moira C. Norrie
1031683,Preserving operation effects relation in group editors,Du Li;Rui Li
1031685,Shadow communication: system for embodied interaction with remote partners,Yoshiyuki Miwa;Chikara Ishibiki
1031686,Mediating dual ecologies,Hideaki Kuzuoka;Jun'ichi Kosaka;Keiichi Yamazaki;Yasuko Suga;Akiko Yamazaki;Paul Luff;Christian Heath
1031687,Action as language in a shared visual space,Darren Gergle;Robert E. Kraut;Susan R. Fussell
1031689,Predictors of availability in home life context-mediated communication,Kristine S. Nagel;James M. Hudson;Gregory D. Abowd
1031690,BusyBody: creating and fielding personalized models of the cost of interruption,Eric Horvitz;Paul Koch;Johnson Apacible
1031691,Lilsys: Sensing Unavailability,"James ""Bo"" Begole;Nicholas E. Matsakis;John C. Tang"
1031692,QnA: augmenting an instant messaging client to balance user responsiveness and performance,Daniel Avrahami;Scott E. Hudson
1031693,Instant messages: a framework for reading between the lines,Jeffrey D. Campbell
1031695,Only touching the surface: creating affinities between digital content and paper,Paul Luff;Christian Heath;Moira Norrie;Beat Signer;Peter Herdman
1031696,Where the wild things work: capturing shared physical design workspaces,Wendy Ju;Arna Ionescu;Lawrence Neeley;Terry Winograd
1031697,List making in the home,Alex S. Taylor;Laurel Swan
1031698,Concepts that support collocated collaborative work inspired by the specific context of industrial designers,H. Wang;E. Blevis
1031700,"Digital backchannels in shared physical spaces: attention, intention and contention",Joseph F. McCarthy;danah boyd;Elizabeth F. Churchill;William G. Griswold;Elizabeth Lawley;Melora Zaner
1031702,End-user controlled group formation and access rights management in a shared workspace system,Joerg M. Haake;Anja Haake;Till Schümmer;Mohamed Bourimi;Britta Landgraf
1031703,The multiple views of inter-organizational authoring,David W. McDonald;Chunhua Weng;John H. Gennari
1031704,Collaborative modeling: hiding UML and promoting data examples in NEMo,Patricia Schank;Lawrence Hamel
1031705,Asynchronous collaborative writing through annotations,Chunhua Weng;John H. Gennari
1031707,Six degrees of jonathan grudin: a social network analysis of the evolution and impact of CSCW research,Daniel B. Horn;Thomas A. Finholt;Jeremy P. Birnholtz;Dheeraj Motwani;Swapnaa Jayaraman
1031708,"Emergent networks, locus of control, and the pursuit of social capital",Michael Stefanone;Jeffery Hancock;Geri Gay;Anthony Ingraffea
1031709,Student social graphs: visualizing a student's online social network,Jeffrey S. Saltz;Starr Roxanne Hiltz;Murray Turoff
1031710,A framework for real-world software system evaluations,Jean Scholtz;Michelle Potts Steves
1031712,Taking it out of context: collaborating within and across cultures in face-to-face settings and via instant messaging,Leslie D. Setlock;Susan R. Fussell;Christine Neuwirth
1031713,Influencing group participation with a shared display,Joan Morris DiMicco;Anna Pandolfo;Walter Bender
1031714,Remote meetings between farmers and researchers: a case study on asymmetry,Stefanie Kethers;Dean Hargreaves;Ross Wilkinson
1031811,Parallel simulation: practice: contrasting distributed simulation with parallel replication: a case study of a queuing simulation on a network of transputers,R. Rajagopal;John Craig Comfort
1033220,Preface - Message from Program and General Chairs,
1033221,Conference Organization,
1033222,Additional External Reviewers,
1033223,BOINC: A System for Public-Resource Computing and Storage,David P. Anderson
1033224,VGE - A Service-Oriented Grid Environment for On-Demand Supercomputing,Siegfried Benkner;Ivona Brandic;Gerhard Engelbrecht;Rainer Schmidt
1033225,DIRAC: A Scalable Lightweight Architecture for High Throughput Computing,Andrei Tsaregorodtsev;Vincent Garonne;Ian Stokes-Rees
1033226,An Enabling Environment for Distributed Simulation and Visualization,Yao Zheng;Guanghua Song;Jifa Zhang;Jianjun Chen
1033227,From Sandbox to Playground: Dynamic Virtual Environments in the Grid,Katarzyna Keahey;Karl Doering;Ian Foster
1033228,Usage Policy-Based CPU Sharing in Virtual Organizations,Catalin Dumitrescu;Ian Foster
1033229,Failure Detection and Membership Management in Grid Environments,Amit Jain;R. K. Shyamasundar
1033230,A Network Topology Description Model for Grid Application Deployment,Sebastien Lacour;Christian Perez;Thierry Priol
1033231,A Web based Conversational Case-Based Recommender System for Ontology aided Metadata Discovery,Mehmet S. Aktas;Marlon Pierce;Geoffrey C. Fox;David Leake
1033232,Towards Ontology-Driven P2P Grid Resource Discovery,Felix Heine;Matthias Hovestadt;Odej Kao
1033233,Dynamic Reconfiguration for Grid Fabrics,Edmund Smith;Paul Anderson
1033234,Resource Management and Knapsack Formulations on the Grid,R. Parra-Hernandez;D. Vanderster;N. J. Dimopoulos
1033235,Walden: A Scalable Solution for Grid Account Management,Beth A. Kirschner;Thomas J. Hacker;William A. Adamson;Brian D. Athey
1033236,A Novel Architecture for Realizing Grid Workflow using Tuple Spaces,Jia Yu;Rajkumar Buyya
1033237,MARS: A Metascheduler for Distributed Resources in Campus Grids,Abhijit Bose;Brian Wickman;Cameron Wood
1033238,Hybrid Preemptive Scheduling of MPI Applications on the Grids,Aurelien Bouteiller;Hinde-Lilia Bouziane;Thomas Herault;Pierre Lemarinier;Franck Cappello
1033239,Memory Conscious Task Partition and Scheduling in Grid Environments,Ming Wu;Xian-He Sun
1033240,Application-Specific Scheduling for the Organic Grid,Arjav J. Chakravarti;Gerald Baumgartner;Mario Lauria
1033241,Partitioning and Mapping of Mesh-Based Applications onto Computational Grids,Renaud Wanschoor;Eric Aubanel
1033242,Design and Analysis of a Dynamic Scheduling Strategy with Resource Estimation for Large-Scale Grid Systems,Sivakumar Viswanathan;Bharadwaj Veeravalli;Dantong Yu;Thomas G. Robertazzi
1033243,An Early Evaluation of WSRF and WS-Notification via WSRF.NET,Marty Humphrey;Glenn Wasson;Mark Morgan;Norm Beekwilder
1033244,Mobile OGSI.NET: Grid Computing on Mobile Devices,David C. Chu;Marty Humphrey
1033245,A Stochastic Control Model for Deployment of Dynamic Grid Services,Darin England;Jon Weissman
1033246,An Efficient Anonymity Protocol for Grid Computing,Souvik Ray;Zhao Zhang
1033247,Grid-Enabled Virtual Organization Based Dynamic Firewall,Mark L. Green;Steven M. Gallo;Russ Miller
1033248,Implementation and Evaluation of a ReplicaSet Grid Service,Mary Manohar;Ann Chervenak;Ben Clifford;Carl Kesselman
1033249,Flexible Control of Data Transfers between Parallel Programs,Joe Shang-chieh Wu;Alan Sussman
1033250,Use of PVFS for Efficient Execution of Jobs with Pipeline-Shared I/O,Nagavijayalakshmi Vydyanathan;Gaurav Khanna;Tahsin Kurc;Umit Catalyurek;Pete Wyckoff;Joel Saltz;P. Sadayappan
1033251,High Performance Threaded Data Streaming for Large Scale Simulations,Viraj Bhat;Scott Klasky;Scott Atchley;Micah Beck;Doug McCune;Manish Parashar
1033252,Phoenix: Making Data-Intensive Grid Applications Fault-Tolerant,George Kola;Tevfik Kosar;Miron Livny
1033253,PDB: Pervasive Debugging With Xen,Alex Ho;Steven Hand;Tim Harris
1033254,"glogin - A Multifunctional, Interactive Tunnel into the Grid",Herbert Rosmanith;Dieter Kranzlmuller
1033255,"A Unified Framework for Periodic, On-Demand, and User-Specified Software Information",Paul Z. Kolano
1033256,DiPerF: An Automated DIstributed PERformance Testing Framework,Catalin Dumitrescu;Ioan Raicu;Matei Ripeanu;Ian Foster
1028483,"SHAD: a human centered security architecture for partitionable, dynamic and heterogeneous distributed systems",Enrique Soriano Salvador
1028484,Semantic management of middleware,Daniel Oberle
1028485,Designing a context-aware middleware for asynchronous communication in mobile ad hoc environments,Mirco Musolesi
1028486,MDA refinements along middleware-specific concern-dimensions,Raul Silaghi
1028487,Application partitioning and hierarchical management in grid environments,Patricia Kayser Vargas;Inês de Castro Dutra;Cláudio F. R. Geyer
1028488,"Dynamic reconfiguration through OSA+, a real-time middleware",Etienne Schneider;Florentin Picioroag?;Uwe Brinkschulte
1028525,Autonomous behaviors for interactive vehicle animations,Jared Go;Thuc Vu;James J. Kuffner
1028526,Finding paths for coherent groups using clearance,A. Kamphuis;M. H. Overmars
1028528,Breathe easy: model and control of simulated respiration for animation,Victor Brian Zordan;Bhrigu Celly;Bill Chiu;Paul C. DiLorenzo
1028529,Layered dynamic control for interactive character swimming,Po-Feng Yang;Joe Laszlo;Karan Singh
1028531,Methods for exploring expressive stance,Michael Neff;Eugene Fiume
1028532,"System for authoring highly interactive, personality-rich interactive characters",A. Bryan Loyall;W. Scott Neal Reilly;Joseph Bates;Peter Weyhrauch
1028534,Example-based control of human motion,Eugene Hsu;Sommer Gentry;Jovan Popovi?
1028535,Precomputing avatar behavior from human motion data,Jehee Lee;Kang Hoon Lee
1028536,Evaluating motion graphs for character navigation,P. S. A. Reitsma;N. S. Pollard
1028537,Enriching a motion collection by transplanting limbs,Leslie Ikemoto;David A. Forsyth
1028539,Quasi-rigid objects in contact,Mark Pauly;Dinesh K. Pai;Leonidas J. Guibas
1028540,Collision between deformable objects using fast-marching on tetrahedral models,D. Marchal;F. Aubert;C. Chaillou
1028541,Invertible finite elements for robust simulation of large deformation,G. Irving;J. Teran;R. Fedkiw
1028542,"Point based animation of elastic, plastic and melting objects",M. Müller;R. Keiser;A. Nealen;M. Pauly;M. Gross;M. Alexa
1028543,Decomposing cloth,Eddy Boxerman;Uri Ascher
1028545,Interactive motion deformation with prioritized constraints,Benoît Le Callennec;Ronan Boulic
1028546,Momentum-based parameterization of dynamic character motion,Yeuhi Abe;C. Karen Liu;Zoran Popovi?
1028547,Wavelet compression of parametrically coherent mesh sequences,Igor Guskov;Andrei Khodakovsky
1028549,Directable photorealistic liquids,N. Rasmussen;D. Enright;D. Nguyen;S. Marino;N. Sumner;W. Geiger;S. Hoon;R. Fedkiw
1028550,Animation of reactive gaseous fluids through chemical kinetics,Insung Ihm;Byungkwon Kang;Deukhyun Cha
1028551,Extended Galilean invariance for adaptive fluid simulation,Maurya Shah;Jonathan M. Cohen;Sanjit Patel;Penne Lee;Frédéric Pighin
1028552,Modeling and editing flows using advected radial basis functions,Frédéric Pighin;Jonathan M. Cohen;Maurya Shah
1028553,Flow tiles,Stephen Chenney
1028555,Crowdbrush: interactive authoring of real-time crowd scenes,Branislav Ulicny;Pablo de Heras Ciechomski;Daniel Thalmann
1028556,Performance timing for keyframe animation,S. C. L. Terra;R. A. Metoyer
1028557,Motion map: image-based retrieval and segmentation of motion data,Yasuhiko Sakamoto;Shigeru Kuriyama;Toyohisa Kaneko
1028559,Cartoon textures,Christina de Juan;Bobby Bodenheimer
1028560,Animal gaits from video,Laurent Favreau;Lionel Reveret;Christine Depraz;Marie-Paule Cani
1028562,Better with bubbles: enhancing the visual realism of simulated fluid,S. T. Greenwood;D. H. House
1028563,Simulation levels of detail for plant motion,J. Beaudoin;J. Keyser
1028564,A hybrid algorithm for modeling ice formation,Theodore Kim;Michael Henson;Ming C. Lin
1028565,Animation and control of breaking waves,Viorel Mihalef;Dimitris Metaxas;Mark Sussman
1028567,Synchronization for dynamic blending of motions,S. Ménardais;R. Kulpa;F. Multon;B. Arnaldi
1028568,Computing the duration of motion transitions: an empirical approach,Jing Wang;Bobby Bodenheimer
1028570,Real-time speech motion synthesis from recorded motions,Yong Cao;Petros Faloutsos;Eddie Kohler;Frédéric Pighin
1028571,Modeling deformable human hands from medical images,Tsuneya Kurihara;Natsuki Miyata
1028572,Image-based tomographic reconstruction of flames,Ivo Ihrke;Marcus Magnor
1029535,Engaging students with community organizations by using computer technology,John D. Fernandez
1029536,Real world problems bringing life to course content,Gilbert W. Laware;Andrew J. Walters
1029537,Industry-based web services project as a classroom teaching tool,Stephen J. Zilora
1029539,"An isolated, multi-platform network sandbox for teaching IT security system engineers",Gordon W. Romney;Brady R. Stevenson
1029540,Honeynets: an educational resource for IT security,Jeremiah K. Jones;Gordon W. Romney
1029541,Designing an information security program as a core competency of network technologists,Keith A. Morneau
1029543,Online student peer reviews,William J. Wolfe
1029544,Teaching critical thinking skills in IT using PINE-TRIZ,Ron Fulbright
1029545,SVG for educational simulations,Daniel S. Bogaard;Ronald P. Vullo;Christopher D. Cascioli
1029547,Forensic course development: one year later,Luther Troell;Yin Pan;Bill Stackpole
1029548,Design of a flexible case-study instructional module for operating systems for information technology,C. Richard G. Helps;Stephen A. Renshaw
1029549,Implementing an interdisciplinary capstone course for associate degree information technology programs,Pamela S. Ecker;Jason Caudill;David Hoctor;Colleen Meyer
1029551,Safely train security engineers regarding the dangers presented by denial of service attacks,Clayton Bolz;W. Romney;Brandon L. Rogers
1029552,"Assessing student performance outcomes in an information security risk assessment, service learning course",Melissa J. Dark
1029553,Neglect of information privacy instruction: a case of educational malpractice?,Victoria W. Romney;Gordon W. Romney
1029555,A model for information technology curriculum,Ronald C. Floyd
1029556,"Developing an IT curriculum for the small, liberal arts college environment",Anne I. Mannette-Wright
1029557,An implementation of a core curriculum in an information technology degree program,Hazem Said;Louise Chaytor;Daniel Humpert;John Nyland;Robert Schlemmer;Mark Stockman;Chris Christopherson;Patrick Kumpf;Annu Prabhakar;Vali Tadayon;Soleda Leung;Sam Geonetta;Russ McMahon;Tamisra Sanyal;Tom Wulf
1029559,Marketing higher education in information technology,Dianne P. Bills
1029560,Designing a cooperative education program to support an IT strategic plan,Jeffrey A. Lasky;Michael Cardillo
1029561,"Application development for informal learning environments: where IT education, community outreach, baseball and history intersect",Robert Friedman;Marc Sequeira
1029563,Alternative pacing in an introductory java sequence,Keith J. Whittington;Dianne P. Bills
1029564,The use of MUPPETS in an introductory java programming course,Kevin J. Bierre;Andrew M. Phelps
1029565,Implementation of object-orientation using UML in entry level software development courses,M. H.N. Tabrizi;C. Collins;E. Ozan;K. Li
1029567,"Here, there, anywhere: remote usability testing that works",Katherine E. Thompson;Evelyn P. Rozanski;Anne R. Haake
1029568,An implementation of a networking track in an information technology degree program,Mark Stockman;Chris Christopherson;Hazem Said;John Nyland
1029569,Shared extensible learning spaces,Nancy Doubleday;Steve Kurtz
1029571,Mobile computing in the freshman computer literacy course what impact?,Susan L. Miertschin;Cheryl L. Willis
1029572,Tablet PC's as instructional tools or the pen is mightier than the 'board!,Cheryl L. Willis;L. Miertschin
1029573,Experiences using tablet PCs in a programming laboratory,Stephen H. Edwards;N. Dwight Barnette
1029575,Wireless security patch management system,Charles Higby;Michael Bailey
1029576,Experiential learning and security lab design,Ed Crowley
1029577,The urgency for effective user privacy-education to counter social engineering attacks on secure computer systems,Gregory L. Orgill;Gordon W. Romney;Michael G. Bailey;Paul M. Orgill
1029578,Teaching security best practices by architecting and administering an IT security lab,Brady R. Stevenson;Gordon W. Romney
1029580,How information technology professionals keep from being outsourced or offshored,Ron Fulbright;Richard L. Routh
1029581,Second thoughts about a career in IT?,Adrian Gardiner;Vladan Jovanovic;Han Reichgelt
1029582,Defining the information technology workforce from the educational perspectives: a pilot study,Kathleen Burnett;Manimegalai M. Subramaniam
1029584,An implementation of a software development track in an information technology degree program,Hazem Said;Russ McMahon;Soleda Leung;Annu Prabhakar;Tamisra Sanyal;Mark Stockman;Tom Wulf
1029585,The experience factor in early programming education,Edward Holden;Elissa Weeden
1029586,A different approach of teaching introductory visual basic course,Keyuan Jiang;John Maniotes;Reza Kamali
1029588,Aligning programming education between community colleges and universities,Robert F. Cohen;Deborah Boisvert
1029589,Teaching ethics in the context of IT and globalization,Anne Marchant
1029590,An implementation of secondary tracks in an information technology degree program,Mark Stockman;Louise Chaytor;Daniel Humpert;John Nyland;Robert Schlemmer;Hazem Said;Chris Christopherson;Patrick Kumpf;Annu Prabhakar;Vali Tadayon;Soleda Leung;Sam Geonetta;Russ McMahon;Tamisra Sanyal;Tom Wulf
1029592,Technology-based degrees: do faculty and students agree on necessary skills for success in these programs?,Barbara A. Price;Cindy H. Randall
1029593,Keeping family of computing related disciplines together,Reza Kamali;Lillian Cassel;Richard LeBlanc
1029594,Organizational impact of information technology: a leadership course for IT,John Mendonca
1029596,Towards a research agenda for information technology,Han Reichgelt
1029597,Enroute to making an IT baccalaureate program,Soleda Leung;Hazem Said;Mark Stockman
1029598,Specification and managed development of information technology curricula,Kenneth L. Alford;Curtis A. Carter;Daniel J. Ragsdale;Eugene K. Ressler;Charles W. Reynolds
1029600,"Bringing bits, bytes, devices and computers to life with designs in multimedia logic",Timothy Daryl Stanley
1029601,ReExpress: a tutor for regular expressions mentoring with technology,Pavel Azalov;Michelle Cullen;Robert Rinish
1029602,How can you teach what you don't know?: a case study of learning and teaching microsoft .NET framework and C#,Russell McMahon
1029603,Design and development of computer networking modules using virtual instruments and object oriented programming,Nikunja K. Swain;Mrutyunjaya Swain
1029604,Visualization with dynamically generated SVG,Ronald P. Vullo;Daniel S. Bogaard
1029605,Online student portfolios,Ed Crowley;Susan Miertschin
1029606,Building the web server for a web systems class,Nathan Blackham;Michael Bailey;Todd Berrett
1029607,Real-world project experience for IT students through honors scholars program,Annu Prabhakar;George Suckarieh
1041657,ICE™ and ICE/T™: tools to assist in compiler design and implementation,Truman Parks Boyer;Mohsen Chitsaz
1041658,SQL-based discovery of exact and approximate functional dependencies,Victor Matos;Becky Grasser
1041659,Bioinformatics and computing curricula 2001: why computer science is well positioned in a post-genomic world,Mark D. LeBlanc;Betsey D. Dyer
1041660,Experimentation in the computer programming lab,Gary N. Walker
1041661,Challenges and the elements of success in undergraduate research,Elaine Wenderholm
1041662,Searching the web to develop inquiry and collaborative skills,Denis Hamelin
1041663,A problem-based approach to teaching design patterns,Mel Ó Cinnéide;Richard Tynan
1041664,An alternative problem for backtracking and bounding,Timothy J. Rolfe;Paul W. Purdom
1041665,Cryptanalysis of some encryption/cipher schemes using related key attack NOTE FROM ACM: It has been determined that the authors of this article plagiarized the contents from a previously published paper. Therefore ACM has shut off access to this paper.,Khawaja Amer Hayat;Umar Waqar Anis;S. Tauseef-ur-Rehman
1041666,It is time to emphasize arraylists over arrays in Java-based first programming courses,Norman Jacobson;Alex Thornton
1041667,A first course in genetic programming,Nelishia Pillay
1041668,Conceptualizing data structures: a pedagogic approach,Achuth Sankar S. Nair;T. Mahalakshmi
1041669,Interacting factors that predict success and failure in a CS1 course,Nathan Rountree;Janet Rountree;Anthony Robins;Robert Hannah
1041670,Teaching by analogy: the switch statement,John Mason
1041671,Towards a more effective way of teaching a cybersecurity basics course,Rose Shumba
1041673,A multi-national study of reading and tracing skills in novice programmers,Raymond Lister;Elizabeth S. Adams;Sue Fitzgerald;William Fone;John Hamer;Morten Lindholm;Robert McCartney;Jan Erik Moström;Kate Sanders;Otto Seppälä;Beth Simon;Lynda Thomas
1044590,blue-c API: a multimedia and 3D video enhanced toolkit for collaborative VR and telepresence,Martin Naef;Oliver Staadt;Markus Gross
1044591,Efficient rendering of dynamic clouds,Horng-Shyang Liao;Jung-Hong Chuang;Cheng-Chung Lin
1044592,Hybrid representations to improve both streaming and rendering of dynamic networked virtual environments,Tom Jehaes;Peter Quax;Patrick Monsieurs;Wim Lamotte
1044593,Network aware parallel rendering with PCs,Andre Hinkenjann;Matthias Bues
1044594,Tour into the picture using relative depth calculation,Zhiqing Cao;Xin Sun;Jiaoying Shi
1044596,A virtual environment to re-create the auditory and visual hallucinations of psychosis,J. Banks;G. Ericksson;S. Ivermee;K. Burrage;P. Yellowless;J. Tichon
1044597,Virtual reality and knowledge spaces: examples and applications in molecular biology,Igor Rojdestvenski
1044598,A haptic needle manipulation simulator for chinese acupuncture learning and training,Pheng-Ann Heng;Tien-Tsin Wong;Ka-Man Leung;Yim-Pan Chui;Hanqiu Sun
1044599,Application of virtual reality in volumetric cellular visualization,Y. Q. Guan;M. Opas;Y. Y. Cai;X. Zhang;Z. W. Xiong;S. Wong;Y. T. Lee
1044600,JVRMol: a low cost java-based distributed virtual environment for protein molecule analysis and visualization,Ildeberto A. Rodello;José Remo F. Brega;Antonio C. Sementille;Fátima L. S. Nunes
1044602,Real time 3D avatar for interactive mixed reality,Sang-Yup Lee;Ig-Jae Kim;Sang C Ahn;Heedong Ko;Myo-Taeg Lim;Hyoung-Gon Kim
1044603,Realistic virtual hand modeling with applications for virtual grasping,Huagen Wan;Yang Luo;Shuming Gao;Qunsheng Peng
1044604,Using autonomous avatars to simulate a large-scale multi-user networked virtual environment,Peter Quax;Patrick Monsieurs;Tom Jehaes;Wim Lamotte
1044605,Simple and rapid collision detection using multiple viewing volumes,Zhaowei Fan;Huagen Wan;Shuming Gao
1044606,Interactive agent based user avatar in the virtual environment,Hongming Cai;Yuanjun He
1044608,Effects of physical and virtual rotations and display device on users of an architectural walkthrough,Laura Arns;Carolina Cruz-Neira
1044609,A multimedia workflow-based collaborative engineering environment for oil & gas industry,Ismael H. F. Santos;Martin Göbel;Alberto B. Raposo;Marcelo Gattass
1044610,Collaborative virtual environment for feature based modeling,Min Tang;Shang-Ching Chou;Jin-Xiang Dong
1044611,Spline-based volumetric modeling and printing for bioceramic implants,R. A. Yan;H. N. Cheang;F. Lin
1044612,Development an interactive VR training for CNC machining,Wang Xiaoling;Zheng Peng;Wei Zhifang;Sun Yan;Luo Bin;Li Yangchun
1044614,An enhanced WWW-based scientific data visualization service using VRML,Dina Reda Khattab;Amr Hassan Abdel Aziz;Ashraf Saad Hussein
1044615,Efficient visualization of large amounts of particle trajectories in virtual environments using virtual tubelets,Marc Schirski;Torsten Kuhlen;Martin Hopp;Philipp Adomeit;Stefan Pischinger;Christian Bischof
1044616,Dynamic three-dimensional information visualization for quantitative information in augmented reality systems,Whung Yee Lai;Henry Been-Lirn Duh
1044617,Information visualization: using virtual reality techniques in the three-dimensional representation of data from a medical images database,Claudia Beatriz Berti;Fátima L. Santos Nunes;Antonio Carlos Sementille;José Remo F. Brega;Ildeberto Rodello;Rafael Takashi
1044618,A web-based system for interactive visualization of scientific concepts,Ker Sin Neo;Qingping Lin;Robert K. L. Gay
1044620,Simulation on pattern design in group calisthenics,Qingge Ji;Zhigeng Pan;Lin Mei
1044621,Digital heritage application as an edutainment tool,Meehae Song;Thomas Elias;Ivan Martinovic;Wolfgang Mueller-Wittig;Tony K. Y. Chan
1044622,Learning molecular biology by VR playing,BF Lu;KT Lim;JM Zheng;YY Cai
1044623,Language-support system using character recognition,Kikuo Asai;Yuji Y. Sugimoto;Narong Hemmakorn;Noritaka Osawa;Kimio Kondo
1044624,ConstruiRV: constructing knowledge using the virtual reality,Ana Paula Piovesan Melchiori Peruzza;Marcelo K. Zuffo
1044626,A data distributed sort-first parallel rendering system for VR applications,Zhefan Jin;Haoyu Peng;Jiaoying Shi
1044627,Photorealism or/and non-photorealism in augmented reality,Michael Haller
1044628,A virtual reality emulation system model based on GPU computation,Qin Gu;Jizhou Sun
1044629,The effect of quality of rendering on user lighting impressions and presence in virtual environments,Katerina Mania;Andrew Robinson
1044630,Real-time bump mapped texture shading based-on hardware acceleration,Jiening Wang;Jizhou Sun
1044632,Virtual reality applied to sports: do handball goalkeepers react realistically to simulated synthetic opponents?,Benoît Bideau;Franck Multon;Richard Kulpa;Laetitia Fradet;Bruno Arnaldi
1044633,Using dual number method for motion analysis of left arm in a golf swing,Koon Kiat Teu;Wangdo Kim;Franz Konstantin Fuss
1044634,Understanding cross cultural differences during interaction within immersive virtual environments,Sam Bucolo
1044635,A repository of virtual places as community memory: an experience of use,Ekaterina Prasolova-Førland
1044636,"Meetings, gatherings, and events in smart environments",Anton Nijholt
1044638,Geometric primitives based deformation techniques for arbitrary meshes,Leilei Li;Sanyuan Zhang;Xinyu Zhang;Xiuzi Ye
1044639,A novel approach to extract triangle strips for iso-surfaces in volumes,Jagannathan Lakshmipathy;Wieslaw L. Nowinski;Eric A. Wernert
1044640,Feature-preserving smoothing algorithm for polygons and meshes,Weishi Li;Shuhong Xu;Gang Zhao;Conghua Wen
1044641,3D characterization and localization of anatomical landmarks of the foot,Xiang Liu;Wangdo Kim;Burkhard Drerup
1044642,A honeycomb model for soft tissue deformation,Xiuzhong Wang;Venkat Devarajan
1044644,Flight simulation: research challenges and user assessments of fidelity,Andrew Robinson;Katerina Mania;Philippe Perey
1044645,Adapting cots games for military simulation,Gwenda Fong
1044646,A PC-based driving simulator using virtual reality technology,H. S. Kang;M. K. Abdul Jalil;Musa Mailah
1044647,The crowd simulation for interactive virtual environments,Muhammad Shafie Abdul Latif;Setyawan Widyarto
1044648,Ship simulation using virtual reality technique,Zhang Xiufeng;Jin Yicheng;Yin Yong;Li Zhihua
1044650,Registration using projective reconstruction for augmented reality systems,S. K. Ong;M. L. Yuan;A. Y. C. Nee
1044651,Space extension: the perceptual presence perspective,Jane Hwang;Gerard J. Kim;Albert Skip Rizzo
1044652,Multi-resolution image data fusion using 2-D discrete wavelet transform and self-organizing neural networks,Q. P. Zhang;M. Liang;W. C. Sun
1044653,Edge based region growing: a new image segmentation method,Sophie Liu Xiao Fan;Zhihong Man;Rashi Samur
